MYS,Malaysia,MYS006,South China Morning Post (MY coverage),scmp.com,Foreign Newspaper,Corporate (Alibaba),Neutral on Malaysia,High,"Regional Elite, Business",en,1903,2024-10-15,Reuters Institute 2023,"Hong Kong-based but covers Malaysia extensively, business-focused",Pro-Business,Centrist,Neutral,Pro-China,Broadsheet,,
MYS,Malaysia,MYS007,Harakah Daily,harakahdaily.net,Digital-Native,Party-Affiliated (PAS),Opposition (Islamist),Mixed,"PAS Supporters, Islamists",ms,1990s,2024-10-15,Local Media Analysis,Official news portal of Islamic Party (PAS),Islamist Economics,"Islamist, Conservative, Malay-First","Pro-PAS, Anti-Corruption",Pro-Islamist Unity,Propaganda,,
MYS,Malaysia,MYS008,The Edge Malaysia,theedgemalaysia.com,Magazine/Business,Corporate,Politically Neutral/Variable,High,Business/Investor Elite,en,1994,2024-10-15,Local Media Analysis,"Business/finance focused, avoids partisan politics","Pro-Business, Free-Market",Neutral,Anti-Corruption (Business angle),Pro-Trade,Analytical,,
MYS,Malaysia,MYS009,Astro Awani,awani.com.my,TV-Legacy (Digital),Corporate (Astro),Pro-Establishment,Generally Reliable,National Mass Audience,ms,2007,2024-10-15,Local Media Analysis,"Leading 24hr news channel, government-friendly but professional",Pro-Business,"Multiracial, Moderate",Pro-Government (Soft),Neutral,Mainstream,,
MYS,Malaysia,MYS010,Malaysia Gazette,malaysiagazette.com,Digital-Native,Independent/Private,Pro-Opposition (Bersatu/PN),Low,"Malay Youth, PN Supporters",ms,2014,2024-10-15,Local Media Analysis,"Pro-Perikatan Nasional, sensationalist, popular on social media",Populist,"Malay Nationalist, Islamist",Pro-Opposition (PN),Anti-Western (sometimes),Sensationalist,,
,,,,,,,,,,,,,,,,,,,,,
MALDIVES (MDV) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
MDV,Maldives,MDV001,Sun Online,sun.mv,Digital-Native,Private/Independent,Pro-Government (Pro-PPM/PNC),Mixed,National Mass Audience,"dv, en",2005,2024-10-15,Local Media Analysis,"Largest news portal, generally pro-government leaning",Pro-Business,"Maldivian Nationalist, Moderate Islamist",Pro-Government,"Pro-China, Anti-India",Mainstream,,
MDV,Maldives,MDV002,Avas Online,avas.mv,Digital-Native,Private/Independent,Opposition-Leaning (Pro-MDP),Mixed,"Urban, Opposition Supporters","dv, en",2004,2024-10-15,Local Media Analysis,"Often critical of government, largest opposition-aligned outlet",Reformist,Socially Moderate,"Anti-Corruption, Pro-Democracy","Pro-India, Pro-Western",Investigative,,
MDV,Maldives,MDV003,Raajje TV,raajje.mv,TV-Legacy (Digital),Private/Independent,Opposition (Pro-MDP),Mixed,"Youth, Opposition Base",dv,2011,2024-10-15,Local Media Analysis,"Known for anti-government stance, faces frequent legal pressure",Populist,Maldivian Nationalist,"Anti-Corruption, Pro-Transparency",Pro-India,Sensationalist,,
MDV,Maldives,MDV004,Mihaaru News,mihaaru.com,Digital-Native,Private/Independent,Politically Neutral/Variable,Generally Reliable,"Urban, Professional","dv, en",2015,2024-10-15,Local Media Analysis,"Seen as balanced, fact-based journalism",Pro-Business,"Moderate, Professional",Neutral,Neutral,Analytical,,
MDV,Maldives,MDV005,The Edition,edition.mv,Digital-Native,Private/Independent,Opposition-Leaning (Liberal),Generally Reliable,"Urban Elite, English-Speaking",en,2013,2024-10-15,Local Media Analysis,"English-language, progressive, critical of government",Pro-Business,"Socially Liberal, Secular","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-India",Investigative,,
MDV,Maldives,MDV006,Dhiyares News,dhiyares.com,Digital-Native,Private/Independent,Pro-Government (Pro-PPM),Low,Pro-Government Supporters,dv,2016,2024-10-15,Local Media Analysis,"Strongly pro-government, often attacks opposition",Populist,"Islamist, Conservative",Pro-Government,"Pro-China, Anti-India",Propaganda,,
MDV,Maldives,MDV007,Vaguthu Online,vaguthu.mv,Digital-Native,Private/Independent,Pro-Government,Mixed,General Public,dv,2011,2024-10-15,Local Media Analysis,"Generally supports government, less aggressive than Dhiyares",Pro-Business,Moderate Islamist,Pro-Government,Pro-China,Mainstream,,
MDV,Maldives,MDV008,Maldives Independent,migrant.mv (archive),Digital-Native,Defunct (was Independent),Opposition (Investigative),High,"International, Diplomats",en,2014,2024-10-15,RSF Report,"Shut down in 2019, was leading investigative outlet",Reformist,Socially Liberal,"Anti-Corruption, Pro-Democracy",Pro-Western,Investigative,,
MDV,Maldives,MDV009,PSM News (Public Service Media),psmnews.mv,State Broadcaster,State-Owned,Pro-Government,Low,National Mass Audience,dv,1968,2024-10-15,RSF Report,"Official state broadcaster, government mouthpiece",State-Controlled Economy,"Nationalist, Islamist",Pro-Government,"Pro-China, Anti-India",Propaganda,,
MDV,Maldives,MDV010,Addu Live,addulive.com,Digital-Native,Regional/Private,Regional Focus (Addu Atoll),Generally Reliable,"Southern Atolls, Regional","dv, en",2012,2024-10-15,Local Media Analysis,Covers southern regions often overlooked by Male-centric media,Regional Development,Moderate,Neutral,Neutral,Community Focus,,
,,,,,,,,,,,,,,,,,,,,,
SINGAPORE(SGP)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
SGP,Singapore,SGP001,The Straits Times,straitstimes.com,Newspaper-Legacy,"Corporate (SPH Media, Govt-linked)",Pro-Government/Establishment,Generally Reliable,"Urban/Professional, Elite",en,1845,2024-10-15,Reuters Institute 2023,"Flagship newspaper, editorially aligned with government","Pro-Business, Free-Market","Socially Conservative, Multiracial","Pro-Government, Pro-Authority","Pro-Western, Pro-US",Broadsheet,,
SGP,Singapore,SGP002,Today Online,todayonline.com,Digital-Native,State-Linked (Mediacorp),Pro-Government/Establishment,Generally Reliable,"Younger, Urban",en,2000,2024-10-15,Local Media Analysis,"Free daily, state-owned, youth-oriented",Pro-Business,"Socially Moderate, Youth-Focus",Pro-Government,Neutral,Mainstream,,
SGP,Singapore,SGP003,Channel NewsAsia (CNA),channelnewsasia.com,TV-Legacy (Digital),State-Owned (Mediacorp),Pro-Government/Establishment,Generally Reliable,"National, Regional",en,1999,2024-10-15,Reuters Institute 2023,"Regional broadcaster, government-owned but professional",Pro-Business,"Multiracial, Moderate",Pro-Government,Pro-Singapore Regional,Professional,,
SGP,Singapore,SGP004,Mothership.sg,mothership.sg,Digital-Native,Independent/Private,Politically Neutral/Variable (Edgy),Mixed,"Youth, Digital Natives",en,2013,2024-10-15,Local Media Analysis,"Popular alternative media, known for viral content",Pro-Business,"Youth-Culture, Satirical",Critical (Socially),Neutral,"Sensationalist, Tabloid",,
SGP,Singapore,SGP005,The Online Citizen Asia,theonlinecitizen.asia,Digital-Native,Independent/Activist,Opposition/Critical,Mixed,"Activists, Civil Society",en,2006,2024-10-15,RSF Report,"Banned in Singapore since 2021, operates from abroad",Reformist,"Socially Liberal, Critical","Anti-Government, Pro-Democracy",Neutral,Activist,,
SGP,Singapore,SGP006,Yahoo News Singapore,sg.news.yahoo.com,Digital Aggregator,Corporate (Yahoo/Apollo),Politically Neutral/Variable,Mixed,Mass Digital Audience,en,1990s,2024-10-15,Local Media Analysis,Aggregates content from various sources,Neutral,Mainstream,Neutral,Neutral,Aggregator,,
SGP,Singapore,SGP007,Berita Harian (Singapore),beritaharian.sg,Newspaper-Legacy,Corporate (SPH Media),Pro-Government/Establishment,Generally Reliable,Malay-Muslim Community,ms,1957,2024-10-15,Local Media Analysis,"Main Malay-language newspaper, govt-aligned",Pro-Business,"Malay-Muslim, Conservative",Pro-Government,Pro-Singapore,Community Focus,,
SGP,Singapore,SGP008,Lianhe Zaobao,zaobao.com,Newspaper-Legacy,Corporate (SPH Media),Pro-Government/Establishment,Generally Reliable,Chinese-Speaking Community,zh,1983,2024-10-15,Local Media Analysis,"Leading Chinese-language newspaper, influential",Pro-Business,"Chinese-Cultural, Conservative",Pro-Government,Pro-China (cultural),Broadsheet,,
SGP,Singapore,SGP009,Rice Media,ricemedia.co,Digital-Native,Independent/Private,Socially Critical,Generally Reliable,"Youth, Progressives",en,2017,2024-10-15,Local Media Analysis,"Focuses on social issues, identity, culture",Social-Democrat,"Socially Liberal, Progressive","Reformist, Critical",Neutral,Analytical,,
SGP,Singapore,SGP010,The Independent Singapore,theindependent.sg,Digital-Native,Independent/Private,Politically Variable,Mixed,General Public,en,2014,2024-10-15,Local Media Analysis,"Alternative news site, occasionally critical",Centrist,Mainstream,Variable,Neutral,Alternative Media,,
,,,,,,,,,,,,,,,,,,,,,
SRILANKA (LKA) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
LKA,Sri Lanka,LKA001,Daily Mirror,dailymirror.lk,Newspaper-Legacy,Corporate (Wijeya Newspapers),Politically Neutral/Variable,Generally Reliable,"Urban, English-Educated",en,1981,2024-10-15,Local Media Analysis,"Leading English daily, generally balanced",Pro-Business,"Multiethnic, Moderate",Neutral,Neutral,Broadsheet,,
LKA,Sri Lanka,LKA002,Ada Derana,adaderana.lk,Digital-Native/TV,Corporate (TV Derana),Pro-Government (Variable),Mixed,National Mass Audience,"si, en, ta",2005,2024-10-15,Local Media Analysis,"Popular 24hr news channel/portal, leans pro-govt",Pro-Business,Sinhala-Buddhist Nationalist,Pro-Government,Pro-China (shifting),Sensationalist,,
LKA,Sri Lanka,LKA003,NewsFirst,newsfirst.lk,TV-Legacy (Digital),Corporate (Capital Maharaja),Opposition-Leaning,Generally Reliable,"Urban, Professional","si, en, ta",2004,2024-10-15,Local Media Analysis,"Known for investigative reporting, critical of govt",Reformist,"Multiethnic, Liberal",Anti-Corruption,Pro-India,Investigative,,
LKA,Sri Lanka,LKA004,Lankadeepa,lankadeepa.lk,Newspaper-Legacy,Corporate (Wijeya Newspapers),Politically Variable,Generally Reliable,Sinhala Mass Audience,si,1948,2024-10-15,Local Media Analysis,"Largest Sinhala daily, influential, shifts with politics",Pro-Business,Sinhala-Buddhist,Variable,Variable,Mainstream,,
LKA,Sri Lanka,LKA005,Tamil Guardian,tamilguardian.com,Digital-Native,Diaspora/Independent,Pro-Tamil Nationalist,Mixed,"Tamil Diaspora, Tamil Regions","en, ta",1997,2024-10-15,RSF Report,"Pro-Tamil rights, often critical of Colombo govt",Pro-Federalism,"Tamil Nationalist, Secular",Pro-Tamil Rights,Pro-Western (on human rights),Activist,,
LKA,Sri Lanka,LKA006,The Sunday Times,sundaytimes.lk,Newspaper-Legacy (Weekly),Corporate (Wijeya Newspapers),Opposition-Leaning,Generally Reliable,"Elite, English-Educated",en,1923,2024-10-15,Local Media Analysis,"Influential weekly, known for exposes",Pro-Business,"Liberal, Elite",Anti-Corruption,Pro-Western,Investigative,,
LKA,Sri Lanka,LKA007,Hiru News,hirunews.lk,TV-Legacy (Digital),Corporate (Hiru TV - Dilith Jayaweera),Pro-Government (Rajapaksa-aligned),Low,Sinhala Mass Audience,si,2007,2024-10-15,Local Media Analysis,"Pro-Rajapaksa, populist, largest Sinhala network",Populist,Sinhala-Buddhist Nationalist,Pro-Rajapaksa,Pro-China,Propaganda,,
LKA,Sri Lanka,LKA008,Colombo Telegraph,colombotelegraph.com,Digital-Native,Exile/Independent,Anti-Government,Mixed,"Diaspora, Activists",en,2011,2024-10-15,RSF Report,"Run from abroad, highly critical of all governments",Reformist,"Liberal, Secular","Anti-Corruption, Anti-Establishment",Pro-Western,Activist,,
LKA,Sri Lanka,LKA009,Daily FT (Financial Times),ft.lk,Newspaper-Legacy,Corporate (Wijeya Newspapers),Pro-Business Neutral,High,"Business, Investor Elite",en,2002,2024-10-15,Local Media Analysis,"Business/finance focused, avoids partisan politics","Pro-Business, Free-Market","Elite, Professional",Economic Reform Focus,Pro-IMF,Analytical,,
LKA,Sri Lanka,LKA010,Mawbima,mawbima.lk,Newspaper-Legacy,Corporate,Pro-Government (Nationalist),Mixed,Sinhala Rural/Mass,si,2011,2024-10-15,Local Media Analysis,"Nationalist, pro-government Sinhala daily",Populist,Sinhala-Buddhist Nationalist,Pro-Government,Anti-Western,Sensationalist,,
,,,,,,,,,,,,,,,,,,,,,
BRUNEI DARUSSALAM (BRN)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
BRN,Brunei Darussalam,BRN001,Borneo Bulletin,borneobulletin.com.bn,Newspaper-Legacy,State-Linked (QAF Brunei),Pro-Government/Absolute Monarchy,Generally Reliable,"National, English-Educated",en,1953,2024-10-15,Local Media Analysis,"Main English daily, closely aligned with monarchy",Pro-Business,"Conservative, Islamist","Pro-Monarchy, Pro-Government",Pro-Malay-Muslim Unity,Mainstream,,
BRN,Brunei Darussalam,BRN002,Media Permata,mediapermata.com.bn,Newspaper-Legacy,State-Owned,Pro-Government/Absolute Monarchy,Mixed,Malay-Speaking Mass,ms,2005,2024-10-15,Local Media Analysis,"Main Malay daily, government mouthpiece",State-Controlled Economy,"Malay-Islamist, Conservative",Pro-Monarchy,Pro-Malay World,Propaganda,,
BRN,Brunei Darussalam,BRN003,Pelita Brunei,pelitabrunei.gov.bn,Government Gazette,State-Owned,Official Government,Very Low,"Government, Civil Servants",ms,1956,2024-10-15,RSF Report,"Official government gazette, no editorial independence",State-Controlled,"Islamist, Official",Pro-Monarchy,Pro-OIC,Official Bulletin,,
BRN,Brunei Darussalam,BRN004,RTB News (Radio Television Brunei),rtb.gov.bn/news,State Broadcaster,State-Owned,Pro-Government/Absolute Monarchy,Low,National Mass Audience,"ms, en",1957,2024-10-15,RSF Report,"Sole broadcaster, official state media",State-Controlled,"Conservative, Islamist",Pro-Monarchy,Pro-Malay-Muslim,State Propaganda,,
BRN,Brunei Darussalam,BRN005,The Scoop,thescoop.co,Digital-Native,Independent/Private,Politically Neutral (Cautious),Generally Reliable,"Youth, Expatriates",en,2014,2024-10-15,Local Media Analysis,"Independent digital outlet, avoids politics",Pro-Business,"Youth-Focused, Moderate",Neutral,Neutral,Lifestyle Focus,,
BRN,Brunei Darussalam,BRN006,Brunei FM,bruneifm.com,Radio/Digital,Private/Commercial,Apolitical/Entertainment,Mixed,"Youth, General Public","ms, en",2005,2024-10-15,Local Media Analysis,"Commercial radio station, focuses on entertainment",Commercial,Youth-Culture,Apolitical,Neutral,Entertainment,,
BRN,Brunei Darussalam,BRN007,BruDirect,brudirect.com,Digital Portal,Private/Commercial,Pro-Government (Cautious),Mixed,Business Community,en,2000,2024-10-15,Local Media Analysis,"Business news portal, avoids political criticism",Pro-Business,"Conservative, Professional",Pro-Government,Neutral,Business Focus,,
BRN,Brunei Darussalam,BRN008,Info Brunei,infobrunei.com,Digital Portal,Private,Community Focus,Mixed,"General Public, Events",en,2010,2024-10-15,Local Media Analysis,Community events and announcements,Community-Focused,"Local, Cultural",Neutral,Neutral,Community Portal,,
BRN,Brunei Darussalam,BRN009,Brunei News.Net,bruneinews.net,Digital-Aggregator,Private/Independent,Neutral Aggregator,Mixed,"International, Diaspora",en,2010,2024-10-15,Local Media Analysis,Aggregates Brunei-related news from various sources,Neutral,Neutral,Neutral,Neutral,Aggregator,,
BRN,Brunei Darussalam,BRN010,ASEAN Economist,aseaneconomist.com,Regional Business,Private/Regional,Business Focus,Generally Reliable,Regional Business Elite,en,2015,2024-10-15,Local Media Analysis,Regional business coverage including Brunei,"Pro-Business, Free-Market","Professional, Elite",Economic Focus,Pro-ASEAN,Analytical,,
,,,,,,,,,,,,,,,,,,,,,
CYPRUS (CYP) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
CYP,Cyprus,CYP001,Cyprus Mail,cyprus-mail.com,Newspaper-Legacy,Private/Independent,Politically Neutral/Variable,High,"Expatriate, English-Speaking",en,1945,2024-10-15,Reuters Institute 2023,"Oldest English daily, generally balanced and professional",Pro-Business,"Centrist, Pro-European",Pro-Reunification (Federal),"Pro-EU, Pro-Western",Broadsheet,,
CYP,Cyprus,CYP002,Phileleftheros,philenews.com,Newspaper-Legacy,Corporate (Dias Group),Centre-Right,Generally Reliable,Greek-Cypriot Mass Audience,el,1955,2024-10-15,Local Media Analysis,Largest circulation Greek-language daily,Pro-Business,"Greek-Cypriot, Conservative",Pro-Reunification (Soft),"Pro-EU, Pro-Greece",Mainstream,,
